CID,Syn
864,Alpha Lippon AL
864,biomo-lipon
864,Acetate-replacing factor
864,Thiogamma oral
864,alpha Vibolex
864,alpha-Vibolex
864,Pleomix-Alpha
864,Alpha Lipoic
864,Alpha Lipon Stada
864,Alpha-Lipon Stada
864,Alphalipoic-acid
864,Tioctic Acid
864,PleomixAlpha N
864,Liponsaureratiopharm
864,Thiogamma Injekt
864,Verla-Lipon
864,AlphaLippon AL
864,L-Thioctic acid
864,Acidum thiocticum
864,alpha-lipon 300
864,"Lipoic acid, alpha"
864,(+-)-Lipoic acid
864,Pleomix Alpha N
864,Pleomix-Alpha N
864,5-(dithiolan-3-yl)pentanoic acid
864,alpha-lipoic-acid
864,Thioktsaeure [German]
864,Alpha-Lippon AL
864,A-lipoicum acidum
864,Liponsaure-ratiopharm
864,MTWAlphaliponsaure
864,"1,2-Dithiolane-3-valeric acid"
864,"Injekt, Thiogamma"
864,"D,L-Lipoic acid"
864,(S)-lipoic acid
864,.alpha.-Lipoic acid
864,Thiotomin (TN)
864,DL-a-Lipoic acid
864,"Lipoic acid, dl-"
864,.alpha.-Liponic acid
864,"D,L-Thioctic acid"
864,lipoic acid (LA)
864,MTW Alphaliponsaure
864,MTW-Alphaliponsaure
864,Pyruvate oxidation factor
864,"Acid, alpha-Lipoic"
864,Thioctic acid [JAN]
864,5-(Dithiolan-3-yl)valeric acid
864,DL-.alpha.-Lipoic acid
864,(+-)-Thioctic acid
864,Liponsaure ratiopharm
864,R-alpha-Lipoic acid
864,(RS)-thioctic acid
864,alpha Liponsaure von ct
864,62-46-4
864,alphaLiponaure Heumann
864,"5-(1,2-Dithiolan-3-yl)valeric acid"
864,alpha-Liponsaeure [German]
864,alphaLiponsaure von ct
864,Lip(S2)
864,(RS)-alpha-Lipoic acid
864,LIPOIC-ACID
864,Thioctic acid (JAN)
864,(.+-.)-Lipoic acid
864,AlphaLiponsaure Sofotec
864,()-alpha-Lipoic acid
864,(+-)-alpha-lipoic acid
864,"6,8-Dihydrothioctic acid"
864,alpha Liponaure Heumann
864,alpha-Liponaure Heumann
864,PubChem14559
864,Spectrum_001618
864,acetate replacing factor
864,alpha-Liponsaure von ct
864,"Thioctic acid, dl-form"
864,Alpha Liponsaure Sofotec
864,Alpha-Liponsaure Sofotec
864,R(+)Alpha Lipoic Acid
864,(+/-)-alpha-Lipoic acid
864,C8H14O2S2
864,R-(+)-alpaLipoic acid
864,(RS)-.alpha.-Lipoic acid
864,rac |A-Lipoic Acid-d5
864,Spectrum2_001605
864,Spectrum3_001188
864,Spectrum4_000217
864,Spectrum5_001298
864,(S)-(-)-Thiocticacid
864,"DL-1,2-Dithiolane 3-valeric acid"
864,(+/-)-a-Lipoic acid
864,cid_864
864,(.+-.)-Thioctic acid
864,DSSTox_CID_5508
864,"Lipoic acid, alpha [NF]"
864,ACMC-209ug2
864,bmse000542
864,CHEBI:16494
864,CHEMBL33864
864,D0P6PQ
864,Epitope ID:150922
864,(+/-)-?-Lipoic acid
864,(.+/-.)-Lipoic acid
864,"DL-1,2-Dithiolane-3-valeric acid"
864,UNII-73Y7P0K73Y
864,AC1Q5W3Z
864,ACMC-1BU44
864,DL-THIOCTIC ACID 5G
864,DSSTox_RID_77816
864,DSSTox_GSID_25508
864,MFCD00005474
864,NSC 90788
864,SCHEMBL51065
864,Thioctic acid [INN:BAN:JAN]
864,Tioctidasi acetate replacing factor
864,BSPBio_002835
864,DL-Thioctic acid (oxidized)
864,KBioGR_000853
864,KBioSS_002098
864,(.+-.)-.alpha.-Lipoic acid
864,HSDB 7818
864,MLS000069736
864,MLS001332379
864,MLS001332380
864,MLS002153365
864,DivK1c_000912
864,"DL-1,2-Dithiolan-3-valeriansaeure"
864,DL-THIOCTIC ACID 25G
864,NSC 628502
864,SPECTRUM1503941
864,(R)-(+)- a-Lipoic acid
864,"DL-Thioctic acid, 98% 5g"
864,EINECS 200-534-6
864,EINECS 214-071-2
864,SPBio_001609
864,"(+/-)-1,2-Dithiolane-3-pentanoic acid"
864,"1-Bromo-2,6-dimethoxybenzene"
864,AGBQKNBQESQNJD-UHFFFAOYSA-N
864,AC1L1A75
864,CID864
864,"(+-)-1,2-Dithiolane-3-pentanoic acid"
864,"DL-6,8-DITHIOOCTANOIC ACID"
864,DTXSID7025508
864,NSC90788
864,BDBM10515
864,CTK8G6693
864,"DL-alpha-Lipoic Acid, Dihydro-"
864,HMS502N14
864,KBio1_000912
864,KBio2_002098
864,KBio2_004666
864,KBio2_007234
864,KBio3_002335
864,BRN 0081853
864,BRN 0122410
864,NINDS_000912
864,NSC-90788
864,thioctic acid (alpha-lipoic acid)
864,(+/-)-a-Lipoic acid =98%
864,"5-[3-(1,2-dithiolanyl)]pentanoic acid"
864,73Y7P0K73Y
864,HMS1922M22
864,HMS3649H08
864,HMS3885I16
864,Pharmakon1600-01503941
864,DL-ALPHA-LIPOIC ACID 25GM
864,ACT14091
864,ALBB-030318
864,BCP13221
864,BCP14048
864,BCP18944
864,DRG-0236
864,HY-N0492
864,KS-000001JT
864,Tox21_110285
864,Tox21_201808
864,Tox21_303092
864,AC7875
864,AR-1H0474
864,BBL013878
864,C8-H14-O2-S2
864,CCG-39063
864,"dl-1,2-Dithiolane-3-pentanoic acid"
864,LS-448
864,NCGC00016032-06
864,NSC628502
864,NSC758651
864,s3996
864,SBB003484
864,STK801969
864,"(R)-1,2-Dithiolane-3-valeric Acid"
864,"5-(1,2-dithiolan-3-yl)-pentanoate"
864,"DL-1,2-Dithiolan-3-valeriansaeure [German]"
864,"()-1,2-Dithiolane-3-pentanoic acid"
864,"(S)-5-(1,2-Dithiolan-3-yl)pentanoic acid"
864,"1,2-DITHIOLANE-3-VALERIC ACID, (+-)-"
864,"5-(1,2-dithiolan-3-yl)valerianesyre"
864,AKOS000121582
864,AKOS016339634
864,Tox21_110285_1
864,AB09328
864,ACN-047391
864,AM84329
864,AN-6965
864,CB10421
864,CS-4370
864,EBD2203019
864,KS-1322
864,LS40210
864,MCULE-1034910084
864,NSC-628502
864,NSC-758651
864,RP26250
864,SB49517
864,TRA0030345
864,"1,?2-?Dithiolane-?3-?pentanoic acid"
864,"1,2-Dithiolane-3-pentanoic acid, (+-)-"
864,1200-22-2
864,IDI1_000912
864,"(R)-(+)-1,2-Dithiolane-3-pentanoic acid"
864,"1,2-Dithiolane-3-valeric acid, (+-)"
864,"5-(1,2)Dithiolan-3-yl-pentanoic acid"
864,5-[(3S)-dithiolan-3-yl]pentanoic acid
864,"5-[1,2]Dithiolan-3-yl-pentanoic acid"
864,DL-THIOCTIC ACID (OXIDIZED) 25G
864,NCGC00016032-02
864,NCGC00016032-03
864,NCGC00016032-04
864,NCGC00016032-05
864,NCGC00016032-07
864,NCGC00016032-08
864,NCGC00016032-09
864,NCGC00016032-11
864,NCGC00016032-14
864,NCGC00090872-01
864,NCGC00090872-02
864,NCGC00090872-03
864,NCGC00090872-04
864,NCGC00090872-05
864,NCGC00256970-01
864,NCGC00259357-01
864,"Thioctic acid, 98% - 100G 100g"
864,"(+/-)-alpha-Lipoic acid, >=98.0%"
864,AC-22673
864,AK-68233
864,AK-72974
864,AN-41842
864,BP-31070
864,BR-72974
864,LS-63315
864,NCI60_042014
864,O217
864,R)-(+)-|A-Lipoic acid OOEthyAoEthAEa
864,SC-12524
864,SC-16262
864,SC-83283
864,SMR000058198
864,ST073359
864,SY010902
864,(R)-(+)-(c) paragraph sign-Lipoic acid
864,"1,2-Dithiolane-3-pentanoic acid, (+)-"
864,CAS-1077-28-7
864,SBI-0051871.P002
864,"1,2-Dithiolane-3-valeric acid, (.+.)-"
864,"5-(1,2-Dithiolan-3-yl)pentanoic acid #"
864,AB0010770
864,DB-050522
864,TR-001856
864,( inverted exclamation markA)-a-Lipoic acid
864,"1,2-Dithiolane-3-pentanoic acid, (+/-)-"
864,"1,2-Dithiolane-3-pentanoic acid, (.+.)-"
864,"1,2-Dithiolane-3-valeric acid, (.+-.)-"
864,FT-0622068
864,FT-0625429
864,FT-0670812
864,FT-0670813
864,L0058
864,NS00001602
864,ST24032861
864,(R)-(+)-alpha-Lipoic acid;R-(+)-Thioctic acid
864,"1,2-Dithiolane-3-pentanoic acid, (.+-.)-"
864,"1,2-Dithiolane-3-valeric acid, (.+/-.)-"
864,1077-27-6
864,5-19-07-00237 (Beilstein Handbook Reference)
864,"1,2-Dithiolane-3-pentanoic acid, (.+/-.)-"
864,3049-EP2316827A1
864,C00725
864,D00086
864,J10446
864,M-5249
864,AB00052393_09
864,"delta-[3-(1,2-dithiacyclopentyl)]pentanoic acid"
864,"(+/-)?-?1,2-?Dithiolane-?3-?Pentanoic Acid"
864,A801751
864,D008063
864,Q312229
864,SR-01000737460
864,"1,2-Dithiolane-3-pentanoic acid, (+-)- (9CI)"
864,I09-0884
864,J-002007
864,J-520421
864,SR-01000737460-2
864,SR-01000737460-6
864,(+/-)-a-Lipoic acid =99.0% (by titrimetric analysis)
864,F2191-0208
864,"Thioctic acid, European Pharmacopoeia (EP) Reference Standard"
864,"(+/-)-alpha-Lipoic acid, BioReagent, cell culture tested, >=99%"
864,"(+/-)-alpha-Lipoic acid, synthetic, >=99% (titration), powder"
864,"Alpha Lipoic Acid, United States Pharmacopeia (USP) Reference Standard"
864,"(R)-(+)-1,2-Dithiolane-3-pentanoic acid; R-(+)-Thioctic acid; R-(+)-alpha-Lipoic acid"
864,AfAE'A centa' notA inverted exclamation markAfasA'A|AfAE'Adaggeratrade mark?-Lipoic Acid
864,"Thioctic acid containing impurity B, European Pharmacopoeia (EP) Reference Standard"
864,"Thioctic acid for system suitability, European Pharmacopoeia (EP) Reference Standard"
864,"Thioctic Acid;1,2-Dithiolane-3-pentanoic acid;5-(1,2-Dithiolan-3-yl)valeric acid"
864,109-01-3
864,1189471-66-6
864,462-20-4
864,57828-26-9
864,6338-53-0
865,"2,6-Diaminopimelic acid"
865,"2,6-Diaminoheptanedioic acid"
865,583-93-7
865,DIAMINOPIMELIC ACID
865,ll-diaminopimelate
865,meso-A2pm
865,meso-diaminopimelate
865,"D,L-diaminopimelate"
865,"L,L-diaminopimelate"
865,"2,6-DiaminopimelicAcid"
865,M-DAP
865,"Heptanedioic acid, 2,6-diamino-"
865,LL-A2pm
865,"2,6-diaminoheptanoic Acid"
865,meso-diaminoheptanedioate
865,"1,5-Diaminoheptanedioic Acid"
865,"L,L-A2pm"
865,"dl-2,6-Diaminoheptanedioic acid"
865,"LL-2,6-diaminopimelate"
865,"2,6-Diaminopimellic acid"
865,"D,L-DAP"
865,"L,L-DAP"
865,"L,L-2,6-diaminopimelate"
865,bmse000401
865,"2,6-Diaminoheptanedioicacid"
865,AC1Q5S7E
865,ACMC-1BN66
865,"LL-2,6-diaminoheptanedioate"
865,MFCD00002637
865,SCHEMBL29289
865,"D,L-meso-diaminoheptanedioate"
865,"Heptanedioic acid,6-diamino-"
865,C7H14N2O4
865,D1377_SIGMA
865,"meso-2,6-diaminoheptanedioate"
865,"DL-alpha,epsilon-Diaminopimelic acid"
865,"L,L-2,6-diaminoheptanedioate"
865,GMKMEZVLHJARHF-UHFFFAOYSA-N
865,AC1L1A78
865,CID865
865,N-Ethyl-(2-thienylmethyl)amine
865,"2,6-Diaminoheptanedioic acid #"
865,"alpha,epsilon-diaminopimelic acid"
865,"Heptanedioic acid,2,6-diamino-"
865,"2,6-Diaminopimelic acid =96%"
865,CHEBI:23673
865,CTK5A8244
865,EINECS 209-524-6
865,DTXSID10862237
865,NSC 45225
865,"(+/-)-2,6-Diaminopimelic acid"
865,"DL -2,6-Diaminoheptanedioic acid"
865,26-DIAMINOPIMELIC ACID 1G
865,26-DIAMINOPIMELIC ACID 5G
865,ALBB-025755
865,NSC45225
865,"(2R,6R)-2,6-diaminoheptanedioic acid"
865,"(2R,6S)-2,6-diaminoheptanedioic acid"
865,"2,6-DIAMNOPIMELIC ACID 1GM"
865,"2,6-DIAMNOPIMELIC ACID 5GM"
865,5-Acetyl-2-fluorophenylboronic acid
865,"meso-1-alpha,epsilon-diaminopimelate"
865,"2,6-Diaminopimelic acid, 96% 1g"
865,ANW-32936
865,AR-1I7030
865,C7-H14-N2-O4
865,NSC-45225
865,NSC206278
865,NSC206289
865,SBB003658
865,STL377919
865,AKOS005256777
865,MCULE-5199298661
865,NSC-206278
865,NSC-206289
865,RTR-020295
865,"(2S,6R)-2,6-diaminoheptanedioic acid"
865,MS-20162
865,SC-10193
865,ST049753
865,"2,6-Diaminopimelic acid, >=98% (TLC)"
865,"2,6-Diaminopimelic acid, 96% - 1G 1g"
865,AB0011543
865,HY-128746
865,"rel-(2R,6R)-2,6-Diaminoheptanedioic acid"
865,ST2415886
865,TR-020295
865,"2,6-Diaminopimelic acid, >=97.0% (NT)"
865,"2,6-Diaminopimelic acid, mixture of Isomers"
865,CS-0102540
865,D0112
865,FT-0600422
865,FT-0610529
865,FT-0694940
865,FT-0694941
865,"Heptanedioic acid,2,6-diamino-, (2R,6R)-rel-"
865,NS00015080
865,X3013
865,KS-00001625
865,C-5314
865,D-1300
865,D89595
865,2577-62-0
865,A869458
865,I04-5508
865,I14-1391
865,Q30126674
865,DPM
865,"2,6-Diaminopimelic acid =98.0% (by titrimetric analysis)"
865,922-54-3
865,A9A6073C-7593-463C-B690-B39C960915E7
865,14289-34-0
865,17121-19-6
865,98043-36-8
866,DL-Lysine
866,lysine
866,L-lysine
866,"2,6-diaminohexanoic acid"
866,D-Lysine
866,70-54-2
866,endolysin
866,lysin
866,polylysin
866,L-Lysine base
866,laevo-lysine
866,Poly-D-lysine
866,Poly-L-lysine
866,DL-Lysine base
866,(RS)-Lysine
866,Epsilon-Polylysine
866,"Lysine, DL-"
866,DL- lysine
866,H-DL-Lys-OH
866,Lysine #
866,3H-Lysine
866,"dextro,laevo-lysine"
866,(+-)-Lysine
866,L-(+)-Lysine
866,Lysine monohydrochloride
866,PubChem12390
866,ACMC-209lus
866,"DL-Lysine, 98%"
866,TETRODOTOXINCITRATE
866,"D-2,6-Diaminohexanoic acid"
866,Lys106
866,DL-LYSINE MONO HCL
866,DL-Lysine monohydrochloride
866,"2,6-diamino-hexanoic acid"
866,UNII-AI4RT59273
866,AC1L1A7B
866,AC1Q54EJ
866,AC1Q54EK
866,AC1Q54EL
866,CCRIS 8600
866,"lysine-4,4,5,5-d4"
866,"4,4,5,5-tetradeuterolysine"
866,CHEBI:25094
866,"(2R)-2,6-diaminohexanoic acid"
866,CHEMBL28328
866,DL-LYSINE HYDROCHLORIDE
866,"(+-)-2,6-Diaminohexanoic acid"
866,"2,6-bis(azanyl)hexanoic acid"
866,56-87-1
866,"(S)-2,6-Diaminocaproic acid"
866,KDXKERNSBIXSRK-UHFFFAOYSA-N
866,"Lysine, hydrochloride (1:1)"
866,CID866
866,"L-Lysine, labeled with tritium"
866,"(S)-2,6-Diaminohexanoic acid"
866,"(2S)-2,6-diaminohexanoic acid"
866,"alpha,epsilon-Diaminocaproic acid"
866,C6H14N2O2
866,CTK2H7636
866,"DL-alpha,epsilon-Diaminocaproic acid"
866,EINECS 200-740-6
866,DTXSID90859004
866,CHEBI:132486
866,MFCD00064432
866,AI4RT59273
866,HY-B2236
866,KS-00000K9W
866,"(4,4,5,5-(2)H4)lysine"
866,7552AF
866,BBL002414
866,C6-H14-N2-O2
866,MFCD00008234
866,MFCD00064433
866,NSC620353
866,STK387123
866,"Poly-L-Lysine HBr(MW 91,200)"
866,AKOS005441647
866,ACN-033360
866,CS-7806
866,MCULE-6537319758
866,NSC-620353
866,RTC-066797
866,SB23228
866,TRA0011526
866,"DL-Lysine, purum, >=95.0% (NT)"
866,NCGC00164527-01
866,NCGC00164527-02
866,NCGC00166296-01
866,923-27-3
866,AK-46553
866,AK-81251
866,AK198662
866,AN-23795
866,AN-41940
866,AS-56068
866,SC-09671
866,SC-19760
866,SY006101
866,SY006447
866,SY279831
866,EC 200-740-6
866,DB-055428
866,DB-057298
866,ST2412848
866,TC-066797
866,4CH-013234
866,AM20100662
866,FT-0625483
866,FT-0625535
866,FT-0627942
866,FT-0693447
866,FT-0695058
866,FT-0772133
866,NS00003109
866,ST50824025
866,T8126
866,EN300-34227
866,2059-EP2269610A2
866,2059-EP2269989A1
866,2059-EP2269990A1
866,2059-EP2269992A1
866,2059-EP2269993A1
866,2059-EP2270004A1
866,2059-EP2270010A1
866,2059-EP2270011A1
866,2059-EP2270018A1
866,2059-EP2270505A1
866,2059-EP2272517A1
866,2059-EP2272822A1
866,2059-EP2272826A1
866,2059-EP2272827A1
866,2059-EP2272832A1
866,2059-EP2272848A1
866,2059-EP2274983A1
866,2059-EP2275102A1
866,2059-EP2275411A2
866,2059-EP2275420A1
866,2059-EP2277848A1
866,2059-EP2277858A1
866,2059-EP2277861A1
866,2059-EP2277867A2
866,2059-EP2277875A2
866,2059-EP2277877A1
866,2059-EP2277881A1
866,2059-EP2277898A2
866,2059-EP2279741A2
866,2059-EP2279750A1
866,2059-EP2280003A2
866,2059-EP2280006A1
866,2059-EP2280008A2
866,2059-EP2280012A2
866,2059-EP2281813A1
866,2059-EP2281818A1
866,2059-EP2281823A2
866,2059-EP2281824A1
866,2059-EP2284157A1
866,2059-EP2284160A1
866,2059-EP2284170A1
866,2059-EP2284171A1
866,2059-EP2284172A1
866,2059-EP2284178A2
866,2059-EP2284179A2
866,2059-EP2287155A1
866,2059-EP2287163A1
866,2059-EP2289510A1
866,2059-EP2289868A1
866,2059-EP2289883A1
866,2059-EP2289891A2
866,2059-EP2289892A1
866,2059-EP2289893A1
866,2059-EP2289894A2
866,2059-EP2292088A1
866,2059-EP2292576A2
866,2059-EP2292592A1
866,2059-EP2292593A2
866,2059-EP2292596A2
866,2059-EP2292621A1
866,2059-EP2295055A2
866,2059-EP2295402A2
866,2059-EP2295406A1
866,2059-EP2295407A1
866,2059-EP2295409A1
866,2059-EP2295410A1
866,2059-EP2295411A1
866,2059-EP2295416A2
866,2059-EP2295424A1
866,2059-EP2295433A2
866,2059-EP2295550A2
866,2059-EP2298731A1
866,2059-EP2298736A1
866,2059-EP2298742A1
866,2059-EP2298747A1
866,2059-EP2298748A2
866,2059-EP2298755A1
866,2059-EP2298761A1
866,2059-EP2298764A1
866,2059-EP2298765A1
866,2059-EP2298767A1
866,2059-EP2298768A1
866,2059-EP2298770A1
866,2059-EP2298772A1
866,2059-EP2298776A1
866,2059-EP2298779A1
866,2059-EP2298780A1
866,2059-EP2301544A1
866,2059-EP2301919A1
866,2059-EP2301922A1
866,2059-EP2301923A1
866,2059-EP2301931A1
866,2059-EP2301937A1
866,2059-EP2301939A1
866,2059-EP2305219A1
866,2059-EP2305250A1
866,2059-EP2305254A1
866,2059-EP2305633A1
866,2059-EP2305641A1
866,2059-EP2305642A2
866,2059-EP2305651A1
866,2059-EP2305671A1
866,2059-EP2305677A1
866,2059-EP2305678A1
866,2059-EP2305682A1
866,2059-EP2305687A1
866,2059-EP2305689A1
866,2059-EP2305808A1
866,2059-EP2308509A1
866,2059-EP2308510A1
866,2059-EP2308562A2
866,2059-EP2308833A2
866,2059-EP2308838A1
866,2059-EP2308839A1
866,2059-EP2308840A1
866,2059-EP2308841A2
866,2059-EP2308844A2
866,2059-EP2308845A2
866,2059-EP2308846A2
866,2059-EP2308851A1
866,2059-EP2308854A1
866,2059-EP2308867A2
866,2059-EP2308869A1
866,2059-EP2308870A2
866,2059-EP2308872A1
866,2059-EP2308874A1
866,2059-EP2308879A1
866,2059-EP2308880A1
866,2059-EP2311453A1
866,2059-EP2311494A1
866,2059-EP2311808A1
866,2059-EP2311809A1
866,2059-EP2311810A1
866,2059-EP2311829A1
866,2059-EP2311840A1
866,2059-EP2311842A2
866,2059-EP2314295A1
866,2059-EP2314584A1
866,2059-EP2314585A1
866,2059-EP2314586A1
866,2059-EP2314587A1
866,2059-EP2314588A1
866,2059-EP2314590A1
866,2059-EP2314593A1
866,2059-EP2316457A1
866,2059-EP2316458A1
866,2059-EP2316470A2
866,2059-EP2316825A1
866,2059-EP2316826A1
866,2059-EP2316827A1
866,2059-EP2316828A1
866,2059-EP2316829A1
866,2059-EP2316831A1
866,2059-EP2371811A2
866,2059-EP2374788A1
866,2059-EP2374895A1
866,5265-EP2270002A1
866,5265-EP2277898A2
866,5265-EP2289892A1
866,5265-EP2295410A1
866,5265-EP2301919A1
866,5265-EP2301939A1
866,5265-EP2305825A1
866,C16440
866,064L432
866,A836916
866,L001250
866,Q178430
866,SR-01000944856
866,70-53-1
866,I04-1091
866,I14-1316
866,I14-2041
866,Q-201026
866,SR-01000944856-1
866,"( inverted exclamation markA)-2,6-Diaminocaproic acid"
866,4D4E4503-F6A2-417D-A303-BDCAF08D1EBE
866,Z57127389
866,F8880-9052
866,25104-18-1
866,"( inverted exclamation markA)-2,6- paragraph signthorn degrees +/->>u(1/4) masculineEa"
866,20166-34-1
866,26853-89-4
866,657-27-2
866,6899-06-5
866,DLY
866,lys
867,malonic acid
867,propanedioic acid
867,Dicarboxymethane
867,Carboxyacetic acid
867,malonate
867,141-82-2
867,Methanedicarboxylic acid
867,Dicarboxylate
867,Kyselina malonova
867,malons
867,Propanedioate
867,Malonicacid
867,Dicarboxylic acid
867,vanillin
867,Thallium malonate
867,propanedioicacid
867,Unknown Ligand
867,H2malo
867,Fragment 3
867,Methylmalonic acid
867,2fah
867,monosodium malonate
867,Dithallium malonate
867,"1,3-Propanedioic acid"
867,Methanedicarbonic acid
867,USAF EK-695
867,Kyselina malonova [Czech]
867,PROPANEDIOLIC ACID
867,UNII-9KX7ZMG0MK
867,isobutyl malonic acid
867,"1,3-Propanoic acid"
867,MALONATE ION
867,Malonic acid =99%
867,"Malonic acid, 99%"
867,Malonic acid (8CI)
867,"Propane-1,3-dioic acid"
867,9KX7ZMG0MK
867,1o4m
867,THALLOUS MALONATE
867,ACMC-1BSLG
867,HOOC-CH2-COOH
867,METAHNEDICARBOXYLIC ACID
867,DICARBOXYLIC ACID C3
867,C3-120-beta-polymorph
867,C3-140-beta-polymorph
867,C3-180-beta-polymorph
867,C3-220-beta-polymorph
867,C3-260-beta-polymorph
867,C3-298-beta-polymorph
867,Malonate dicarboxylic acid
867,"alpha,omega-Dicarboxylic acid"
867,Malonic acid =99.5%
867,"Malonic acid, 99.5%"
867,"Malonic acid, sodium salt"
867,Propanedioic acid (9CI)
867,DSSTox_CID_1659
867,SCHEMBL336
867,WLN: QV1VQ
867,D08JNG
867,NSC 8124
867,AC1L1A7E
867,AC1Q28JU
867,"Malonic acid, disodium salt"
867,C3H4O4
867,MALONIC ACID 500G
867,CH2(COOH)2
867,CHEMBL7942
867,DSSTox_RID_76271
867,"malonic acid, potassium salt"
867,"Malonic acid, Reagent Grade"
867,[2H2]malonic [2H2]acid
867,DSSTox_GSID_21659
867,MFCD00002707
867,"malonic acid, diammonium salt"
867,"malonic acid, dithallium salt"
867,"malonic acid, monosodium salt"
867,CHEBI:30794
867,KSC174Q1D
867,"Malonic acid, 99% 100g"
867,EINECS 205-503-0
867,"malonic acid, dipotassium salt"
867,"malonic acid, monocalcium salt"
867,NSC8124
867,MALONIC ACID LG 25G.
867,OFOBLEOULBTSOW-UHFFFAOYSA-N
867,[DID-no:2573]
867,AC1Q74U3
867,CID867
867,SCHEMBL1471092
867,3-HYDROXY-PROPANOIC ACID
867,DTXSID7021659
867,Malonic Acid 99% AR 100gm
867,BDBM14673
867,CTK0H4811
867,HSDB 8437
867,Propanedioic acid dithallium salt
867,AI3-15375
867,BRN 1751370
867,"Malonic acid, analytical standard"
867,"malonic acid, 2-(14)C-labeled"
867,ZINC895212
867,MALONIC ACID 99% 100G
867,MALONIC ACID 99% 500G
867,ACN-S002266
867,AMY11201
867,BCP05571
867,C3-H4-O4
867,"Malonic acid =99%, Reagent Grade"
867,MALONIC ACID 99% 2.5KG
867,MALONIC ACID REAGENT 100GM
867,MALONIC ACID REAGENT 500GM
867,Malonic acid; (Carboxyacetic acid)
867,NSC-8124
867,STR00614
867,Tox21_200534
867,AC8295
867,ANW-20648
867,AR-1J3795
867,LMFA01170041
867,LS-832
867,NA8027
867,s3029
867,SBB040552
867,STL194278
867,"Malonic acid, ReagentPlus(R), 99%"
867,AKOS000119034
867,MALONIC ACID (REFERENCE GRADE)
867,MALONIC ACID 99.5% 100G
867,MALONIC ACID 99.5% 500G
867,"malonic acid, 1,3-(14)C2-labeled"
867,CS-W019962
867,DB02175
867,MALONIC ACID 99.5% 2.5KG
867,MCULE-5893043131
867,MP-2177
867,RP18819
867,RTR-005376
867,Malonic Acid 99% for synthesis 250gm
867,PROPANEDIOIC ACID   MALONIC ACID
867,NCGC00248681-01
867,NCGC00258088-01
867,AJ-24156
867,AK-98172
867,AN-23213
867,BP-11453
867,CAS-141-82-2
867,SC-77641
867,SY001875
867,"Malonic acid, 99.5% - 100G 100g"
867,AB1002737
867,DB-081008
867,DB-088240
867,"Malonic acid, SAJ first grade, >=99.0%"
867,ST2413205
867,TR-005376
867,FT-0628127
867,FT-0628128
867,FT-0690260
867,FT-0693474
867,M0028
867,NS00013842
867,ST50213926
867,4-02-00-01874 (Beilstein Handbook Reference)
867,"Malonic acid, Vetec(TM) reagent grade, 98%"
867,9175-EP2269610A2
867,9175-EP2270002A1
867,9175-EP2270003A1
867,9175-EP2270008A1
867,9175-EP2270011A1
867,9175-EP2272516A2
867,9175-EP2272817A1
867,9175-EP2272827A1
867,9175-EP2275401A1
867,9175-EP2275404A1
867,9175-EP2277848A1
867,9175-EP2277858A1
867,9175-EP2277867A2
867,9175-EP2280003A2
867,9175-EP2281563A1
867,9175-EP2284160A1
867,9175-EP2284178A2
867,9175-EP2287155A1
867,9175-EP2289510A1
867,9175-EP2289876A1
867,9175-EP2289879A1
867,9175-EP2289883A1
867,9175-EP2289890A1
867,9175-EP2292227A2
867,9175-EP2292617A1
867,9175-EP2292624A1
867,9175-EP2295401A2
867,9175-EP2295503A1
867,9175-EP2298735A1
867,9175-EP2298747A1
867,9175-EP2298755A1
867,9175-EP2298768A1
867,9175-EP2301544A1
867,9175-EP2301922A1
867,9175-EP2301931A1
867,9175-EP2301937A1
867,9175-EP2305257A1
867,9175-EP2305633A1
867,9175-EP2305641A1
867,9175-EP2305646A1
867,9175-EP2305676A1
867,9175-EP2305680A2
867,9175-EP2305684A1
867,9175-EP2308851A1
867,9175-EP2308861A1
867,9175-EP2308869A1
867,9175-EP2308872A1
867,9175-EP2311809A1
867,9175-EP2311811A1
867,9175-EP2311837A1
867,9175-EP2311842A2
867,9175-EP2314295A1
867,9175-EP2314574A1
867,9175-EP2314579A1
867,9175-EP2314581A1
867,9175-EP2314585A1
867,9175-EP2314586A1
867,9175-EP2314593A1
867,9175-EP2316457A1
867,9175-EP2316458A1
867,9175-EP2316459A1
867,9175-EP2316825A1
867,9175-EP2316826A1
867,9175-EP2316827A1
867,9175-EP2316828A1
867,9175-EP2316829A1
867,9175-EP2316834A1
867,9175-EP2316835A1
867,9175-EP2316937A1
867,9175-EP2374454A1
867,9175-EP2374780A1
867,9175-EP2374781A1
867,9175-EP2374895A1
867,C00383
867,C02028
867,C04025
867,"malonic acid, disodium salt, 1-(14)C-labeled"
867,Malonic acid =99.0% (by titrimetric analysis)
867,C030290
867,Q421972
867,I04-0422
867,J-521669
867,Z57965450
867,F1908-0177
867,"Malonic acid, certified reference material, TraceCERT(R)"
867,592A9849-68C3-4635-AA3D-CBC44965EA3A
867,"Malonic acid, sublimed grade, >=99.95% trace metals basis"
867,DICARBOXYLIC ACID C3; PROPANEDIOLIC ACID; METHANEDICARBOXYLIC ACID
867,"InChI=1/C3H4O4/c4-2(5)1-3(6)7/h1H2,(H,4,5)(H,6,7"
867,"Malonic acid, anhydrous, free-flowing, Redi-Dri(TM), ReagentPlus(R), 99%"
867,MLA
867,118690-08-7
867,121-33-5
