CID,Syn
1723,BDBM10504
1723,CTK6C4292
1723,CID1723
1723,DB07756
1723,NS00069119
1723,"1-[3-({[(4-AMINO-5-FLUORO-2-METHYLQUINOLIN-3-YL)METHYL]THIO}METHYL)PHENYL]-2,2,2-TRIFLUOROETHANE-1,1-DIOL"
1723,Q27096974
1723,"1-[3-({[(4-amino-5-fluoro-2-methylquinolin-3-yl)methyl]sulfanyl}methyl)phenyl]-2,2,2-trifluoroethane-1,1-diol"
1723,FBQ
1723,4-AMINO-5-FLUORO-2-METHYL-3-(3-TRIFLUOROACETYLBENZYLTHIOMETHYL)QUINOLINE
1723,"1-[3-[(4-amino-5-fluoro-2-methylquinolin-3-yl)methylsulfanylmethyl]phenyl]-2,2,2-trifluoroethane-1,1-diol"
1723,"4-Amino-5-fluoro-2-methyl-3-[3-(1,1-dihyroxy-2,2,2-trifluoroethyl)-benzylthiomethyl]quinoline"
1724,AC1L1C3I
1724,SCHEMBL4998034
1724,CID1724
1724,"3-amino-N-[7-[[2-(2,6-dimethylphenoxy)acetyl]amino]-6-hydroxy-2-methyl-8-phenyloctan-4-yl]benzamide"
1724,R36
1725,4-aminobenzamidine
1725,p-Aminobenzamidine
1725,4-Aminobenzenecarboximidamide
1725,4-aminobenzimidamide
1725,p-ABA
1725,para-aminobenzamidine
1725,4-Amino-benzamidine
1725,"Benzamidine, p-amino-"
1725,p-aminobenzamidine hcl
1725,4-Aminobenzamidine dihydrochloride
1725,4-aminobenzamidine hcl
1725,"Benzenecarboximidamide, 4-amino-"
1725,3858-83-1
1725,UNII-63GK9KT599
1725,AC1Q4YYC
1725,Lopac-A-7148
1725,4-aminobenzenecarboxamidine
1725,P-AMINO BENZAMIDINE
1725,AC1L1C3L
1725,C7H9N3
1725,CHEMBL124632
1725,Lopac0_000070
1725,p-Aminobenzamidine . 2 HCl
1725,SCHEMBL150756
1725,EINECS 223-370-7
1725,P-AMINOBENZAMIDINE DIHCL
1725,63GK9KT599
1725,CHEMBL545184
1725,4-AMINOBENZAMIDINE 2HCL
1725,4-Aminobenzamidine hydrochloride
1725,NSC 227928
1725,CTK3I9141
1725,TIMTEC-BB SBB005770
1725,WPANETAWYGDRLL-UHFFFAOYSA-
1725,BRN 0386209
1725,CID1725
1725,DTXSID30191899
1725,p-Aminobenzamidine dihydrochloride
1725,ATTERCOP-CHM AT115093
1725,WPANETAWYGDRLL-UHFFFAOYSA-N
1725,ZINC156390
1725,4-aminobenzimidamide dihydrochloride
1725,C7-H9-N3
1725,BBL007616
1725,BDBM50092660
1725,HTS001793
1725,NSC227928
1725,SBB005770
1725,STK367857
1725,AKOS005444850
1725,AS01794
1725,CCG-204165
1725,MCULE-2082087373
1725,NSC-227928
1725,SDCCGSBI-0050058.P002
1725,4-AMINOBENZENE-1-CARBOXIMIDAMIDE
1725,"Benzenecarboximidamide, 4-amino- (9CI)"
1725,NCGC00015084-01
1725,NCGC00015084-02
1725,NCGC00015084-03
1725,NCGC00015084-04
1725,NCGC00015084-05
1725,NCGC00162057-01
1725,AJ-13788
1725,AN-21669
1725,DA-17009
1725,LS-27458
1725,ST074560
1725,FT-0768066
1725,NS00030422
1725,T6945
1725,4-14-00-01159 (Beilstein Handbook Reference)
1725,98A502
1725,AB00374717-08
1725,"4-(Diaminomethylene)-2,5-cyclohexadiene-1-imine"
1725,C006500
1725,Q27263611
1725,2498-50-2
1725,[AMINO(4-AMMONIOPHENYL)METHYLENE]AMMONIUM DICHLORIDE
1725,ABD
1725,"InChI=1/C7H9N3/c8-6-3-1-5(2-4-6)7(9)10/h1-4H,8H2,(H3,9,10)"
1725,PBZ
1726,4-Aminobutylphosphonic acid
1726,(4-aminobutyl)phosphonic acid
1726,35622-27-6
1726,4-Abpa
1726,Fmoc-DL-Nle-OH
1726,"Phosphonic acid, (4-aminobutyl)-"
1726,4-aminobutanephosphonic acid
1726,AC1L1C3O
1726,AC1Q6RQ6
1726,SCHEMBL745120
1726,IDPXFPYGZRMMKZ-UHFFFAOYSA-N
1726,AMOT0173
1726,CTK4H4976
1726,KS-00000NXV
1726,CID1726
1726,DTXSID80189100
1726,KST-1A4276
1726,C4-H12-N-O3-P
1726,"Phosphonic acid,P-(4-aminobutyl)-"
1726,AR-1A5422
1726,MFCD00063426
1726,"Phosphonic acid, P-(4-aminobutyl)-"
1726,ZINC25695858
1726,"4-Aminobutylphosphonic acid, >=99%"
1726,AKOS006275142
1726,AM85054
1726,CS-W019288
1726,AJ-82039
1726,AK-46310
1726,AS-59050
1726,4CH-025204
1726,ST24034601
1726,C10655
1726,36762-18-2
1727,4-aminopyridine
1727,pyridin-4-amine
1727,Fampridine
1727,4-Pyridinamine
1727,Dalfampridine
1727,4-Pyridylamine
1727,p-Aminopyridine
1727,Avitrol
1727,Ampyra
1727,504-24-5
1727,gamma-Aminopyridine
1727,Amino-4 pyridine
1727,Neurelan
1727,Amaya
1727,Avitrol 200
1727,4 Aminopyridine
1727,Fampridine-SR
1727,"Pyridine, 4-amino-"
1727,Pymadine
1727,4-AP
1727,Pimadin (free base)
1727,Compound 1861
1727,Phillips 1861
1727,fampridina
1727,fampridinum
1727,Aminopyridine
1727,Dalfampridin
1727,Frampridine
1727,FAMPYRA
1727,Ampydin
1727,Pymadin
1727,4-amino pyridine
1727,4-amino-pyridine
1727,4- Aminopyridine
1727,pyridin-4-ylamine
1727,Amino-4-Pyridine
1727,Fampridine SR
1727,Fampridine-PR
1727,4-Piridinamina
1727,Dalfampridine-ER
1727,4-pyridyl amine
1727,para-aminopyridine
1727,Caswell No. 038
1727,pyridine-4-amine
1727,3rxf
1727,4-Piperidineamine
1727,"Aminopyridine,4-"
1727,Ampyra (TN)
1727,pyridine-4-ylamine
1727,.gamma.-Aminopyridine
1727,Neurelan (TN)
1727,4(1H)-Pyridinimine
1727,Fampridine [INN]
1727,RCRA waste number P008
1727,Fampyra (TN)
1727,pyridin-4-yl-amine
1727,4-AMINOPYRDINE
1727,Prc 1237
1727,4-Aminopyridine 10
1727,UNII-BH3B64OKL9
1727,4-Aminophenyl sulfone
1727,PubChem1281
1727,Philips 1861
1727,Dalfampridine (USAN)
1727,Dalfampridine [USAN]
1727,Fampridine [USAN:INN]
1727,Mi-W-3
1727,C5H6N2
1727,Spectrum_000155
1727,Tocris-0940
1727,APY (CHRIS Code)
1727,RCRA waste no. P008
1727,Fampridine (JAN/INN)
1727,Dalfampridine [USAN:INN]
1727,4-Aminopyridine =98%
1727,"4-Aminopyridine, 98%"
1727,"PYRIDINE,4-AMINO"
1727,VMI 10-3
1727,Opera_ID_1768
1727,Spectrum2_001413
1727,Spectrum3_000914
1727,Spectrum4_001013
1727,Spectrum5_001501
1727,VMI-103
1727,BH3B64OKL9
1727,Lopac-A-0152
1727,BIIB041
1727,DSSTox_CID_3870
1727,D08YIN
1727,"PYRIDINE,4-AMINO-"
1727,UPCMLD-DP125
1727,WLN: T6NJ DZ
1727,4-Aminopyridine (4-AP)
1727,4-Pyridinamine; Fampridine
1727,HSDB 6037
1727,AC1L1C3R
1727,AC1Q52BM
1727,MLS000069400
1727,N07XX07
1727,VMI 103
1727,BIIB 041
1727,CHEMBL284348
1727,4-AMINOPYRIDINE 1KG
1727,"4-Aminopyridine, >=99%"
1727,DSSTox_RID_77212
1727,"1,4-dihydropyridin-4-imine"
1727,Dalfampridine (4-aminopyridine)
1727,DSSTox_GSID_23870
1727,EL-970
1727,Lopac0_000032
1727,NSC 15041
1727,4-AMINOPYRIDINE 50G
1727,BSPBio_001562
1727,Fampridine (4-aminopyridine)
1727,KBioGR_000282
1727,KBioGR_001505
1727,KBioSS_000282
1727,KBioSS_000635
1727,"4-imino-1,4-dihydropyridine"
1727,CHEBI:34385
1727,ARONIS25052
1727,DivK1c_000572
1727,SPECTRUM1501130
1727,"4-Aminopyridine, 98% 50g"
1727,EINECS 207-987-9
1727,SPBio_001486
1727,4-AMINOPYRIDINE 100G
1727,4-AMINOPYRIDINE 250G
1727,NUKYPUAOHBNCPY-UHFFFAOYSA-N
1727,UN2671
1727,4 AP
1727,BIIB-041
1727,GTPL2416
1727,VMI103
1727,"4-Pyridinamine, 4-Pyridylamine"
1727,CL-COB-III-274-1
1727,DTXSID0023870
1727,EPA Pesticide Chemical Code 069201
1727,UPCMLD-DP125:001
1727,AMPD00207
1727,BDBM10458
1727,CTK0J1462
1727,ERK5-4M13
1727,HMS501M14
1727,KBio1_000572
1727,KBio2_000282
1727,KBio2_000635
1727,KBio2_002850
1727,KBio2_003203
1727,KBio2_005418
1727,KBio2_005771
1727,KBio3_000563
1727,KBio3_000564
1727,KBio3_001888
1727,BRN 0105782
1727,CID1727
1727,4 Aminopyridine Sustained Release
1727,4-Aminopyridine Sustained Release
1727,MFCD00006439
1727,NINDS_000572
1727,NSC-15041
1727,Bio1_000353
1727,Bio1_000842
1727,Bio1_001331
1727,Bio2_000282
1727,Bio2_000762
1727,HMS1361O04
1727,HMS1791O04
1727,HMS1921H15
1727,HMS1989O04
1727,HMS2092F05
1727,HMS2234N24
1727,HMS3260G05
1727,HMS3267E21
1727,HMS3370J03
1727,HMS3402O04
1727,HMS3414H15
1727,HMS3678H13
1727,HMS3886I09
1727,KUC111877N
1727,Pharmakon1600-01501130
1727,ZINC599985
1727,"4-Pyridinamine, labeled with deuterium"
1727,"Sustained Release, 4-Aminopyridine"
1727,4-Aminopyridine for synthesis 10gm
1727,ACT05167
1727,C5-H6-N2
1727,HY-B0604
1727,KS-000046YS
1727,NSC15041
1727,VMI-10-3
1727,AI3-52547
1727,Tox21_110065
1727,Tox21_200793
1727,Tox21_500032
1727,ANW-75388
1727,CCG-39031
1727,HTS004685
1727,NA2671
1727,NCGC00015009-08
1727,NSC757845
1727,RB8003
1727,RW2023
1727,s5028
1727,SBB004393
1727,STK298717
1727,A106
1727,SMR000058211
1727,AKOS000119896
1727,"Aminopyridine, 4-; (4-Pyridinamine)"
1727,p-Aminopyridine [UN2671] [Poison]
1727,Tox21_110065_1
1727,ACN-049544
1727,BS-3729
1727,CS-2822
1727,DB06637
1727,LP00032
1727,LS20499
1727,MCULE-6604546217
1727,NSC-757845
1727,QC-4324
1727,RP18049
1727,SDCCGMLS-0066228.P001
1727,SDCCGSBI-0050021.P004
1727,VP10051
1727,IDI1_000572
1727,IDI1_034032
1727,KS-0000057B
1727,p-Aminopyridine [UN2671]  [Poison]
1727,NCGC00015009-01
1727,NCGC00015009-02
1727,NCGC00015009-03
1727,NCGC00015009-04
1727,NCGC00015009-05
1727,NCGC00015009-06
1727,NCGC00015009-07
1727,NCGC00015009-09
1727,NCGC00015009-10
1727,NCGC00015009-11
1727,NCGC00015009-12
1727,NCGC00015009-13
1727,NCGC00015009-14
1727,NCGC00015009-16
1727,NCGC00015009-23
1727,NCGC00015009-24
1727,NCGC00024890-01
1727,NCGC00024890-02
1727,NCGC00024890-03
1727,NCGC00024890-04
1727,NCGC00024890-05
1727,NCGC00024890-06
1727,NCGC00024890-07
1727,NCGC00024890-08
1727,NCGC00024890-09
1727,NCGC00024890-10
1727,NCGC00258347-01
1727,NCGC00260717-01
1727,AN-45400
1727,BC227053
1727,BP-21343
1727,CAS-504-24-5
1727,HC150041
1727,SC-04870
1727,SBI-0050021.P003
1727,AB1004971
1727,DB-028705
1727,LS-130202
1727,TC-063856
1727,TC-164133
1727,TL8003344
1727,A0414
1727,AM20061261
1727,B3530
1727,EU-0100032
1727,FT-0665455
1727,NS00002207
1727,ST45053817
1727,5-22-09-00106 (Beilstein Handbook Reference)
1727,AZ0001-0464
1727,A 0152
1727,C13728
1727,D04127
1727,M-6065
1727,68146-EP2269990A1
1727,68146-EP2284157A1
1727,68146-EP2289894A2
1727,68146-EP2298731A1
1727,68146-EP2308874A1
1727,68146-EP2380872A1
1727,79676-EP2305695A2
1727,79676-EP2305696A2
1727,79676-EP2305697A2
1727,79676-EP2305698A2
1727,AB00052209_12
1727,[J.Pharmacol.Exp.Ther. 275:864 (1995)]
1727,AC-907/25014071
1727,D015761
1727,Q372539
1727,SR-01000075299
1727,"4-Aminopyridine, PESTANAL(R), analytical standard"
1727,Q-200436
1727,SR-01000075299-1
1727,SR-01000075299-3
1727,SR-01000075299-5
1727,"4-Aminopyridine =99.0% (by GC, titration analysis)"
1727,F2190-0487
1727,Z955123498
1727,4-Aminopyridine (<lt/> 100 microg/ml) in ethyl acetate
1727,"METHYL3,5-DIBROMO-2,4-DIHYDROXY-6-METHYLBENZOATE"
1727,4AP
1727,"Dalfampridine, United States Pharmacopeia (USP) Reference Standard"
1727,"InChI=1/C5H6N2/c6-5-1-3-7-4-2-5/h1-4H,(H2,6,7"
1727,29212-32-6
1727,916979-36-7
1727,13035-19-3
1728,AC1L1C3U
1728,A9295_SIGMA
1728,CHEMBL156731
1728,CID1728
1728,"4-Acetoxy-4-androstene-3,17-dione"
1728,"4-Androsten-4-ol-3,17-dione acetate"
1728,DB-053954
1728,FT-0640770
1728,61630-32-8
1728,"(10,13-dimethyl-3,17-dioxo-2,6,7,8,9,11,12,14,15,16-decahydro-1H-cyclopenta[a]phenanthren-4-yl) acetate"
1729,4-Methoxyandrostenedione
1729,AC1L1C3X
1729,CHEMBL353627
1729,SCHEMBL16573780
1729,CID1729
1729,"4-methoxy-10,13-dimethyl-2,6,7,8,9,11,12,14,15,16-decahydro-1H-cyclopenta[a]phenanthrene-3,17-dione"
1730,4-chloromercuribenzoic acid
1730,PCMB
1730,p-Chloromercuribenzoic acid
1730,p-Chloromercuribenzoate
1730,(4-Carboxyphenyl)chloromercury
1730,p-Chloromercurybenzoic acid
1730,4-Chloromercuribenzoate
1730,4-Chloromercuriobenzoic acid
1730,p-Chlormercuribenzoic acid
1730,C7H5HClgO2
1730,(4-carboxyphenyl)-chloromercury
1730,4-Carboxyphenylmercuric chloride
1730,para Chloromercuribenzoate
1730,para-Chloromercuribenzoate
1730,USAF D-3
1730,Lopac-C-5913
1730,"Mercurate(1-), hydrogen"
1730,p-Chloromercuric benzoic acid
1730,(p-carboxyphenyl)chloromercury
1730,p Chloromercuribenzoic Acid
1730,WLN: QVR D-HG-G
1730,4 Chloromercuribenzoic Acid
1730,AC1Q5TU8
1730,"Benzoic acid, p-(chloromercuri)-"
1730,p-Carboxyphenylmercuric chloride
1730,"Acid, p-Chloromercuribenzoic"
1730,DSSTox_CID_20725
1730,DSSTox_RID_79572
1730,"Acid, 4-Chloromercuribenzoic"
1730,DSSTox_GSID_40725
1730,Lopac0_000275
1730,SCHEMBL53888
1730,59-85-8
1730,MLS002153251
1730,4-(Hydroxymercuri)benzoic acid
1730,"Mercury, (p-carboxyphenyl)chloro-"
1730,P-(CHLOROMERCURI)BENZOIC ACID
1730,AC1L1C40
1730,"Mercury, (4-carboxyphenyl)chloro-"
1730,DTXSID8040725
1730,"Benzoic acid, p-(chloromercuri)"
1730,CHEBI:28420
1730,CTK5H1241
1730,(4-carboxyphenyl)-chloro-mercury
1730,CID1730
1730,YFZOUMNUDGGHIW-UHFFFAOYSA-M
1730,NSC32866
1730,Tox21_301861
1730,(4-CARBOXYPHENYL)(CHLORO)MERCURY
1730,7833AF
1730,AR-1H9252
1730,MFCD00002526
1730,NSC 32866
1730,NSC-32866
1730,(4-carboxyphenyl)mercury(II) chloride
1730,AKOS004910380
1730,(4-carboxyphenyl)mercury(1+) chloride
1730,CCG-204370
1730,LP00275
1730,SDCCGSBI-0050263.P002
1730,CAS-59-85-8
1730,NCGC00015248-01
1730,NCGC00015248-02
1730,NCGC00015248-03
1730,NCGC00015248-04
1730,NCGC00093732-01
1730,NCGC00093732-02
1730,NCGC00164252-01
1730,NCGC00255501-01
1730,SMR001230705
1730,TR-032819
1730,EU-0100275
1730,"Mercurate(1-), (4-carboxylatophenyl)chloro-, hydrogen"
1730,NS00079142
1730,C 5913
1730,C-5150
1730,C03444
1730,D020245
1730,Q229946
1730,SR-01000075767
1730,"(4-Carboxylatophenyl)chloromercurate(1-), hydrogen"
1730,SR-01000075767-1
1730,SR-01000075767-3
1730,I01-10396
1730,"4-Chloromercuribenzoic acid, cysteine active site modifier"
1730,61576-99-6
1730,92421-68-6
1730,BE7
1731,4-Chlororesorcinol
1731,"4-chlorobenzene-1,3-diol"
1731,95-88-5
1731,p-Chlororesorcinol
1731,4-Chlororesorcin
1731,6-Chlororesorcinol
1731,Chlororesorcinol
1731,"Resorcinol, 4-chloro-"
1731,"1,3-Benzenediol, 4-chloro-"
1731,4-chlororesorcine
1731,4-chlorresorcinol
1731,"2,4-Dihydroxychlorobenzene"
1731,"4-Chloro-1,3-benzenediol"
1731,4-chloro-resorcino
1731,4- chlororesorcinol
1731,4-chloro resorcinol
1731,"4-Chloro-1,3-dihydroxybenzene"
1731,"1,3-Dihydroxy-4-chlorobenzene"
1731,C6H5ClO2
1731,"1, 4-chloro-"
1731,4-chloro-3-benzenediol
1731,4-Chloro Resorcinol-13C6
1731,WLN: QR CQ DG
1731,UNII-87045U29QJ
1731,2 4-Dihydroxychlorobenzene
1731,"4-Chlororesorcinol, 98%"
1731,ACMC-209s5p
1731,"3-benzenediol,4-chloro-1"
1731,4-Chloro-1 3-benzenediol
1731,AC1Q78MU
1731,"1-Chloro-2,4-dihydroxybenzene"
1731,MFCD00002273
1731,SCHEMBL33883
1731,"4-Chloro-benzene-1,3-diol"
1731,KSC486M5T
1731,NSC 1569
1731,"1,3-bencenodiol, 4-cloro-"
1731,C.I. 76510
1731,EINECS 202-462-0
1731,C6-H5-Cl-O2
1731,JQVAPEJNIZULEK-UHFFFAOYSA-N
1731,1-Chloro-2 4-dihydroxybenzene
1731,4-Chloro Resorcinol-[13C6]
1731,4-Chloro-1 3-dihydroxybenzene
1731,AC1L1C43
1731,"4-Chlororesorcinol, 98% 25g"
1731,DTXSID8052643
1731,CTK3I6659
1731,KS-00000XFI
1731,4-CHLOROPHENOXYACETIC ACID
1731,BRN 2042864
1731,CID1731
1731,NSC1569
1731,NSC6298
1731,CI 76510
1731,ZINC404336
1731,87045U29QJ
1731,c.i.76510
1731,NSC 6298
1731,NSC-1569
1731,NSC-6298
1731,AI3-03873
1731,ANW-40763
1731,c0285
1731,SBB061264
1731,AKOS000121522
1731,CS-W016374
1731,MCULE-3501750597
1731,NE10162
1731,Resorcinol 4-chloro-(6CI 7CI 8CI)
1731,RP20943
1731,RTR-032545
1731,TRA0091464
1731,AJ-22339
1731,AK-93487
1731,AN-24332
1731,AS-12812
1731,BP-11746
1731,SC-75102
1731,SY026641
1731,ZB013486
1731,"4-Chlororesorcinol, 98% - 100G 100g"
1731,AB1003684
1731,LS-143388
1731,TR-032545
1731,FT-0618263
1731,FT-0664975
1731,NS00002206
1731,ST24023509
1731,ST50823955
1731,4-06-00-05684 (Beilstein Handbook Reference)
1731,F19551
1731,"4-Chlorobenzene-1,3-diol (4-Chlororesorcinol)"
1731,I01-4363
1731,Q-200460
1731,Q27269773
1731,F0001-2284
1731,"4-chloro(1,2,3,4,5,6-13C6)cyclohexa-1,3,5-triene-1,3-diol"
1731,"InChI=1/C6H5ClO2/c7-5-2-1-4(8)3-6(5)9/h1-3,8-9"
1731,953390-32-4
1731,"[4-[bis[4-(dimethylamino)phenyl]methylene]cyclohexa-2,5-dien-1-ylidene]-dimethyl-ammonium"
1731,10576-12-2
1732,4-Chloro-3-methylphenol
1732,Chlorocresol
1732,4-Chloro-m-cresol
1732,p-Chloro-m-cresol
1732,Parol
1732,p-Chlorocresol
1732,Ottafact
1732,Baktol
1732,Candaseptic
1732,Peritonan
1732,Baktolan
1732,Parmetol
1732,Raschit
1732,Aptal
1732,59-50-7
1732,Rasen-Anicon
1732,Preventol CMK
1732,Raschit K
1732,Chlorcresolum
1732,Chlorkresolum
1732,Chlorocresolo
1732,Chlorocresolum
1732,Chlorokresolum
1732,4-Chloro-3-cresol
1732,p-Chlor-m-cresol
1732,Perol
1732,PCMC
1732,"Phenol, 4-chloro-3-methyl-"
1732,Clorocresolo
1732,Clorocresol
1732,Chloro-3-cresol
1732,6-Chloro-m-cresol
1732,4-Chloro-5-methylphenol
1732,Parachlorometacresol
1732,Lysochlor
1732,2-Chloro-hydroxytoluene
1732,2-Chloro-5-hydroxytoluene
1732,6-Chloro-3-hydroxytoluene
1732,"m-Cresol, 4-chloro-"
1732,Meta para cresol
1732,Clorocresolo [DCIT]
1732,Clorocresol [Spanish]
1732,"Chlorocresol, NF"
1732,4-Chloro-3-methyl phenol
1732,Chlorocresolum [Latin]
1732,Caswell No. 185A
1732,para-Chloro-meta-cresol
1732,Rcra waste number U039
1732,4-chloro-meta-cresol
1732,C7H7ClO
1732,3-METHYL-4-CHLOROPHENOL
1732,Parachlorometa cresol
1732,Clorocresol [INN-Spanish]
1732,Chlorocresolum [INN-Latin]
1732,"Cresol, p-Chloro-m-"
1732,"Chloro-m-cresol, 4-"
1732,Spectrum_000130
1732,2p7a
1732,4-chloro-3-methyl-phenol
1732,chlorocresol sodium salt
1732,Chlorocresol [USAN:INN]
1732,RCRA waste no. U039
1732,4-chlor-3-methylphenol
1732,Chlorocresol (NF/INN)
1732,AC1Q7AEL
1732,NSC 4166
1732,Spectrum2_000002
1732,Spectrum4_000278
1732,Spectrum5_000705
1732,4-Chloro-3-Methlyphenol
1732,CCRIS 1938
1732,DSSTox_CID_1717
1732,4-chloro-5-methyl-phenol
1732,CHEBI:34395
1732,WLN: QR DG C
1732,Chlorocresol [USAN:INN:NF]
1732,HSDB 5198
1732,"Fenol, 4-cloro-3-metil-"
1732,DSSTox_RID_76291
1732,UNII-36W53O7109
1732,DSSTox_GSID_21717
1732,SCHEMBL12344
1732,C7-H7-Cl-O
1732,KBioGR_000776
1732,KBioSS_000590
1732,KSC490K6D
1732,MLS002152924
1732,4-Chloro-1-hydroxy-3-methylbenzene
1732,BIDD:ER0169
1732,DivK1c_000768
1732,"Phenol, 4-chloro-5-methyl-"
1732,SPECTRUM1500178
1732,EINECS 200-431-6
1732,SPBio_000003
1732,CFKMVGJGLGKFKI-UHFFFAOYSA-N
1732,MFCD00002323
1732,AC1L1C46
1732,AC1Q2F77
1732,ZINC1124
1732,CHEMBL1230222
1732,DTXSID4021717
1732,EPA Pesticide Chemical Code 064206
1732,NSC-4166
1732,1-Chloro-2-methyl-4-hydroxybenzene
1732,"4-Chloro-3-methylphenol, 99%"
1732,CTK3J0561
1732,ERK5-3N18
1732,HMS502G10
1732,KBio1_000768
1732,KBio2_000590
1732,KBio2_003158
1732,KBio2_005726
1732,BRN 1237629
1732,CID1732
1732,EBD9810
1732,NSC4166
1732,NINDS_000768
1732,HMS1920O03
1732,HMS2091C14
1732,HMS3652F13
1732,HMS3885P09
1732,Pharmakon1600-01500178
1732,Sodium 4-chloro-3-methylphenolate
1732,HY-B1284
1732,KS-00000WI3
1732,AI3-00075
1732,Tox21_111116
1732,Tox21_201293
1732,Tox21_300054
1732,ANW-33283
1732,AR-1K9700
1732,BDBM50527069
1732,c0150
1732,c0628
1732,CCG-39979
1732,HSCI1_000352
1732,LS-252
1732,NA2669
1732,NCGC00091338-01
1732,NSC756680
1732,s4209
1732,SBB060654
1732,STL268900
1732,UN2669
1732,ZINC00001124
1732,AKOS000120242
1732,Tox21_111116_1
1732,CS-4678
1732,MCULE-7719563630
1732,NE10170
1732,NSC-756680
1732,RP20791
1732,RTX-012283
1732,TRA0096728
1732,CAS-59-50-7
1732,Chlorocresol (4-Chloro-3-methylphenol)
1732,IDI1_000768
1732,36W53O7109
1732,NCGC00091338-02
1732,NCGC00091338-03
1732,NCGC00091338-04
1732,NCGC00091338-06
1732,NCGC00254021-01
1732,NCGC00258845-01
1732,"4-Chloro-3-methylphenol, technical grade"
1732,AC-14332
1732,AJ-07966
1732,AN-41790
1732,BC207565
1732,CJ-00030
1732,LS-13269
1732,Q208
1732,SC-16335
1732,SMR001224524
1732,ZB000254
1732,EC 200-431-6
1732,SBI-0051308.P003
1732,4-Chloro-M-Cresol 98% extra pure 500gm
1732,AB1005448
1732,TL8007001
1732,4-chloro-3-methoxy-2-methylpyridine-N-oxide
1732,"4-Chloro-3-methylphenol, 98% - 1KG 1kg"
1732,"4-Chloro-3-methylphenol, analytical standard"
1732,B1696
1732,FT-0618220
1732,NS00006064
1732,ST24043586
1732,ST50823834
1732,SW219289-1
1732,4-06-00-02064 (Beilstein Handbook Reference)
1732,AZ0001-0105
1732,"4-Chloro-3-methylphenol, >=98.0% (HPLC)"
1732,A16444
1732,C14331
1732,D03468
1732,AB00051939_02
1732,AB00051939_03
1732,C006984
1732,Q302865
1732,SR-05000002033
1732,4-Chloro-3-methylphenol 100 microg/mL in Methanol
1732,CMK
1732,I01-1745
1732,Q-200453
1732,SR-05000002033-1
1732,BRD-K89056082-001-03-6
1732,4-Chloro-m-cresol (<lt/> 100 microg/ml) in methanol
1732,F0001-1543
1732,Z955123738
1732,"InChI=1/C7H7ClO/c1-5-4-6(9)2-3-7(5)8/h2-4,9H,1H"
1732,105995-73-1
1732,43M
1732,6-Chloro-3-hydroxytoluene; 2-Chloro-5-hydroxytoluene; 3-Methyl-4-chlorophenol; p-Chloro-m-cresol; 4-Chloro-m-cresol
1732,72205-57-3
1733,4-cyano-3-methylisoquinoline
1733,3-methylisoquinoline-4-carbonitrile
1733,CMIQ
1733,3-methyl-4-cyano-isoquinoline
1733,AC1L1C49
1733,SCHEMBL1773062
1733,CTK7C6333
1733,161468-32-2
1733,CID1733
1733,DTXSID80274328
1733,CHEBI:113554
1733,SZWLGBJCLZDZBY-UHFFFAOYSA-N
1733,HMS3229D21
1733,3-methyl-4-Isoquinolinecarbonitrile
1733,ZINC2391783
1733,HSCI1_000275
1733,MFCD02179199
1733,"4-Isoquinolinecarbonitrile, 3-methyl-"
1733,AKOS006277445
1733,MCULE-5377488082
1733,J-009831
1733,BRD-K94217587-001-01-1
1733,Q27194450
1734,4-Damp methiodide
1734,4-DAMP
1734,4-Damp methobromide
1734,Tocris-0482
1734,Lopac-D-104
1734,UNII-T2C393VHB9
1734,D0A2KT
1734,"4-Diphenylacetoxy-1,1-dimethylpiperidinium"
1734,AC1L1C4C
1734,AC1Q60WY
1734,CHEMBL168067
1734,T2C393VHB9
1734,Lopac0_000407
1734,GTPL307
1734,C21H26NO2
1734,CHEBI:73467
1734,CHEMBL76897
1734,[3H]4-DAMP
1734,SCHEMBL2730650
1734,CTK3E9884
1734,GTPL11497
1734,CID1734
1734,DTXSID70231086
1734,4-DAMP(1+)
1734,ZINC2555356
1734,AR-1F9323
1734,BDBM50176065
1734,C21-H26-N-O2
1734,CCG-204500
1734,NCGC00015304-01
1734,NCGC00015304-02
1734,NCGC00015304-03
1734,NCGC00015304-04
1734,NCGC00015304-08
1734,NCGC00015304-09
1734,NCGC00024611-01
1734,NCGC00024611-02
1734,NCGC00163244-01
1734,4-Diphenylacetoxy-N-methylpiperidine methiodide
1734,LS-177624
1734,"4-[(diphenylacetyl)oxy]-1,1-dimethylpiperidinium"
1734,"N,N-dimethyl-4-(diphenylacetoxy)piperidinium"
1734,"4-(Diphenylacetoxy)-1,1-dimethylpiperidinium"
1734,"4-(2,2-diphenylacetoxy)-1,1-dimethylpiperidinium"
1734,L023947
1734,"4-Diphenylacetoxy-1,1-dimethyl-piperidinium; iodide"
1734,81405-11-0
1734,Q27073759
1734,"4-((Diphenylacetyl)oxy)-1,1-dimethylpiperidinium iodide"
1734,"(1,1-dimethylpiperidin-1-ium-4-yl) 2,2-di(phenyl)acetate"
1734,"(1,1-dimethylpiperidin-1-ium-4-yl) 2,2-diphenylacetate"
1734,"Piperidinium, 4-((diphenylacetyl)oxy)-1,1-dimethyl-, iodide"
1734,Acetic acid 4-[(4-acetoxy-phenyl)-pyridin-2-yl-methyl]-phenyl ester
1734,106458-69-9
1734,131614-02-3
1734,85958-81-2
1735,AC1L1C4F
